Order ID,Invoice,Ref,,Status,Tax date,Delivery due,Drop-ship,Contact,Amount,Paid,Actions
PO#332610,,OS- 29.04.15,Stock items partially received,Dynaman - Goods received,29 Apr 2015,04 May 2015,No,WAREHOUSE OVERSUPPLY WAREHOUSE OVERSUPPLY,"R12,874.44",R0.00,
,,,,,,,,,,,
PO#332485,,zendesk-#123771,All stock items received,Dynaman - Goods received,29 Apr 2015,03 May 2015,No,Pringle of Scotland The Scottish Knitwear-pringle,R964.44,R0.00,
,,,,,,,,,,,
PO#332416,,zendesk-#139110,All stock items received,Dynaman - Goods received,29 Apr 2015,08 May 2015,No,Crosshatch ,"R4,899.95",R0.00,
,,,,,,,,,,,
PO#331838,,Rose dispcrepancy 28/04/2015,Stock items partially received,Dynaman - Goods received,28 Apr 2015,04 May 2015,No,Spree QC QC Team,"R33,464.63",R0.00,
,,,,,,,,,,,
PO#331571,,100114956(Sample),Stock items partially received,Dynaman - Goods received,28 Apr 2015,01 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#331497,,100092892(Samples),Stock items partially received,Dynaman - Goods received,28 Apr 2015,01 May 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#331288,,Samples,All stock items received,Dynaman - Goods received,28 Apr 2015,01 May 2015,No,Levi's Levi Strauss South Africa,R948.57,R0.00,
,,,,,,,,,,,
PO#331255,,,Stock items partially received,Dynaman - Goods received,28 Apr 2015,29 Apr 2015,No,C INCH-Pink Velvet ,"R12,219.78",R0.00,
,,,,,,,,,,,
PO#329032,,,Stock items partially received,Dynaman - Goods received,24 Apr 2015,29 Apr 2015,No,(C) INCH-Kate Jordan Designs ,"R6,429.60",R0.00,
,,,,,,,,,,,
PO#329031,,,-,Cancel PO,24 Apr 2015,01 May 2015,No,Human Hair Traders ,R0.00,R0.00,
,,,,,,,,,,,
PO#328808,,Selfi June 10thGL 24/04 CONSIGNMENT,Stock items partially received,Dynaman - Goods Part Received,24 Apr 2015,03 Jun 2015,No,Selfi Selfi Couture,"R23,510.00",R0.00,
,,,,,,,,,,,
PO#328648,,Clarissa May2015/5,No stock items received,Cancel PO,24 Apr 2015,30 Apr 2015,No,C INCH-Chapatti ,"R68,972.94",R0.00,
,,,,,,,,,,,
PO#328646,,Clarissa May2015/4,No stock items received,Cancel PO,24 Apr 2015,02 May 2015,No,C(INCH) – Kalunga Trading ,"R18,023.40",R0.00,
,,,,,,,,,,,
PO#328642,,Clarissa May2015/3,No stock items received,Cancel PO,24 Apr 2015,02 May 2015,No,C(INCH) - Trigger ,"R58,712.28",R0.00,
,,,,,,,,,,,
PO#328641,,Mia Discrepancy Investigation 24/04/2015,Stock items partially received,Dynaman - Goods received,24 Apr 2015,30 Apr 2015,No,Spree QC QC Team,"R5,044.13",R0.00,
,,,,,,,,,,,
PO#328640,,,-,Draft PO,24 Apr 2015,30 Apr 2015,No,Spree QC QC Team,R0.00,R0.00,
,,,,,,,,,,,
PO#328634,,cigarette pants,Stock items partially received,Dynaman - Goods Part Received,24 Apr 2015,30 Apr 2015,No,edit-Posse Clothing Edit-posse Clothing,"R15,215.58",R0.00,
,,,,,,,,,,,
PO#328588,,crushed midi skirt,Stock items partially received,Dynaman - Goods Part Received,24 Apr 2015,30 Apr 2015,No,edit-Pink Velvet ,"R10,728.56",R0.00,
,,,,,,,,,,,
PO#328587,,#jasmin,Stock items partially received,Dynaman - Goods received,24 Apr 2015,30 Apr 2015,No,EDIT-CHAPATTI ,"R14,912.94",R0.00,
,,,,,,,,,,,
PO#328586,,Clarissa May2015/2,No stock items received,Cancel PO,24 Apr 2015,29 Apr 2015,No,(C) INCH-Kate Jordan Designs ,"R220,835.10",R0.00,
,,,,,,,,,,,
PO#328585,,Clarissa May2015/1,No stock items received,Cancel PO,24 Apr 2015,29 Apr 2015,No,C INCH-Pink Velvet ,"R126,260.70",R0.00,
,,,,,,,,,,,
PO#328581,,,Stock items partially received,Dynaman - Goods received,24 Apr 2015,24 Apr 2015,No,C INCH-Chapatti ,"R20,304.84",R0.00,
,,,,,,,,,,,
PO#328326,,Bukiwe2 May2015/1,Stock items partially received,Dynaman - Goods received,24 Apr 2015,04 May 2015,No,Butan ,"R20,685.30",R0.00,
,,,,,,,,,,,
PO#327122,,Gavin Rajah Replenishment 4thMay Del.,Stock items partially received,Dynaman - Goods received,23 Apr 2015,04 May 2015,No,Gavin Rajah ,"R7,467.00",R0.00,
,,,,,,,,,,,
PO#327121,,Ticket #79203,All stock items received,Dynaman - Goods received,23 Apr 2015,30 Mar 2015,No,Maxwell Williams ,R513.00,R0.00,
,,,,,,,,,,,
PO#327120,,#burtha,Stock items partially received,Dynaman - Goods received,23 Apr 2015,28 Apr 2015,No,Style Republic-CHAPATTI ,"R15,800.40",R0.00,
,,,,,,,,,,,
PO#327119,,#ellen,All stock items received,Dynaman - Goods received,23 Apr 2015,28 Apr 2015,No,Style Republic-CHAPATTI ,"R14,364.00",R0.00,
,,,,,,,,,,,
PO#327117,,Thula Sindi JUNE CONSIGNMENT,Stock items partially received,Dynaman - Goods received,23 Apr 2015,08 Jun 2015,No,Thula Sindi Thula Sindi Trading Enterprise,"R39,282.00",R0.00,
,,,,,,,,,,,
PO#326984,,,Stock items partially received,Dynaman - Goods Part Received,23 Apr 2015,24 Apr 2015,No,C INCH-Chapatti ,"R15,132.80",R0.00,
,,,,,,,,,,,
PO#326663,,Sies!Isabelle 23/4,All stock items received,Dynaman - Goods received,23 Apr 2015,25 Apr 2015,No,The Fashion Agent ,"R23,745.06",R0.00,
,,,,,,,,,,,
PO#326661,,,-,Cancel PO,23 Apr 2015,28 Apr 2015,No,(C) INCH-Kate Jordan Designs ,R0.00,R0.00,
,,,,,,,,,,,
PO#326569,,,No stock items received,Dynaman - PO Created,23 Apr 2015,24 Apr 2015,No,C INCH-Chapatti ,"R20,304.84",R0.00,
,,,,,,,,,,,
PO#326392,,100121455(Samples),Stock items partially received,Dynaman - Goods received,23 Apr 2015,26 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#326241,,,Stock items partially received,Dynaman - Goods Part Received,23 Apr 2015,27 Apr 2015,No,C INCH-Pink Velvet ,"R11,338.56",R0.00,
,,,,,,,,,,,
PO#326057,,oversized collar coat replen,Stock items partially received,Dynaman - Goods received,23 Apr 2015,01 May 2015,No,edit-Pink Velvet ,"R25,137.00",R0.00,
,,,,,,,,,,,
PO#325961,,,-,Draft PO,23 Apr 2015,24 Apr 2015,No,Loreal ,R0.00,R0.00,
,,,,,,,,,,,
PO#325561,,Rose dispcrepancy 23/02015,Stock items partially received,Dynaman - Goods received,23 Apr 2015,29 Apr 2015,No,Spree QC QC Team,"R10,647.64",R0.00,
,,,,,,,,,,,
PO#325538,,,-,Cancel PO,23 Apr 2015,30 Apr 2015,No,Human Hair Traders ,R0.00,R0.00,
,,,,,,,,,,,
PO#325256,,Mia Discrepancy 22/04/2015,Stock items partially received,Dynaman - Goods received,22 Apr 2015,28 Apr 2015,No,Spree QC QC Team,"R5,925.54",R0.00,
,,,,,,,,,,,
PO#324660,,Catherine April2015/4,Stock items partially received,Dynaman - Goods received,22 Apr 2015,23 Apr 2015,No,edit-Shanny Clothing ,"R83,277.00",R0.00,
,,,,,,,,,,,
PO#324359,,,All stock items received,Dynaman - Goods received,22 Apr 2015,29 Apr 2015,No,All Heart All Heart,"R3,079.82",R0.00,
,,,,,,,,,,,
PO#323518,,Catherine May2015/5,Stock items partially received,Dynaman - Goods Part Received,22 Apr 2015,24 Apr 2015,No,Lithe-Trigger ,"R34,413.06",R0.00,
,,,,,,,,,,,
PO#323388,,NEXT queries carton 250477/,Stock items partially received,Dynaman - Goods Part Received,22 Apr 2015,24 Apr 2015,No,Next ,"R1,307.34",R0.00,
,,,,,,,,,,,
PO#323268,,NEXT queries carton 250494,All stock items received,Dynaman - Goods received,22 Apr 2015,24 Apr 2015,No,Next ,"R1,037.56",R0.00,
,,,,,,,,,,,
PO#323069,,,-,Draft PO,22 Apr 2015,24 Apr 2015,No,Next ,R0.00,R0.00,
,,,,,,,,,,,
PO#320857,,,No stock items received,Cancel PO,21 Apr 2015,20 Apr 2015,No,Human Hair Traders ,"R1,447.80",R0.00,
,,,,,,,,,,,
PO#320626,,Diane1 May2015/5,No stock items received,Cancel PO,21 Apr 2015,23 Apr 2015,No,Converse Skye Distribution,"R1,162.12",R0.00,
,,,,,,,,,,,
PO#320624,,Diane1 May2015/4,No stock items received,Cancel PO,06 May 2015,06 May 2015,No,Foot Focus ,"R1,162.80",R0.00,
,,,,,,,,,,,
PO#320623,,Diane1 May2015/3,All stock items received,Dynaman - Goods received,06 May 2015,06 May 2015,No,Jewels and Lace ,R923.40,R0.00,
,,,,,,,,,,,
PO#320622,,Diane1 May2015/2,All stock items received,Dynaman - Goods received,29 Apr 2015,29 Apr 2015,No,ShooShoos ,"R2,530.80",R0.00,
,,,,,,,,,,,
PO#320621,,Diane1 May2015/1,Stock items partially received,Dynaman - Goods Part Received,13 May 2015,13 May 2015,No,Smitten ,R384.00,R0.00,
,,,,,,,,,,,
PO#320473,,April Jenja Poncho,All stock items received,Dynaman - Goods received,21 Apr 2015,23 Apr 2015,No,Jenja The Chile Clothing Corporation,"R5,061.60",R0.00,
,,,,,,,,,,,
PO#320165,,replen #olivia,All stock items received,Dynaman - Goods received,21 Apr 2015,24 Apr 2015,No,EDIT-CHAPATTI ,"R8,772.30",R0.00,
,,,,,,,,,,,
PO#319950,,Rose dispcrepancy 21/04/2015,Stock items partially received,Dynaman - Goods received,21 Apr 2015,27 Apr 2015,No,Spree QC QC Team,"R15,778.85",R0.00,
,,,,,,,,,,,
PO#318683,,,All stock items received,PO Emailed To Supplier,20 Apr 2015,22 Apr 2015,No,ICON Beauty ,"R9,547.37",R0.00,
,,,,,,,,,,,
PO#318668,,Jean2 May2015/3,Stock items partially received,Dynaman - Goods received,20 Apr 2015,04 May 2015,No,Michelle Ludek ,"R58,998.87",R0.00,
,,,,,,,,,,,
PO#318667,,Jean2 May2015/2,All stock items received,Dynaman - Goods received,20 Apr 2015,04 May 2015,No,Isabel De Villiers Isabel De Villiers Clothing,"R12,232.54",R0.00,
,,,,,,,,,,,
PO#318666,,Jean2 May2015/1,All stock items received,Dynaman - Goods received,20 Apr 2015,28 Apr 2015,No,Fortune ,"R9,484.80",R0.00,
,,,,,,,,,,,
PO#318655,,NEXT queries carton 250386,Stock items partially received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,"R1,037.64",R0.00,
,,,,,,,,,,,
PO#318648,,NEXT queries carton 250627,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R968.41,R0.00,
,,,,,,,,,,,
PO#318647,,NEXT quereis carton 250469,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R484.20,R0.00,
,,,,,,,,,,,
PO#318646,,NEXT queries carton 250418,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R968.41,R0.00,
,,,,,,,,,,,
PO#318645,,NEXT queries carton 250400,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R242.10,R0.00,
,,,,,,,,,,,
PO#318638,,NEXT queries carton  250392,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R242.10,R0.00,
,,,,,,,,,,,
PO#318626,,NEXT queries carton 250606,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R553.38,R0.00,
,,,,,,,,,,,
PO#318617,,NEXT queries carton 250598,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R830.07,R0.00,
,,,,,,,,,,,
PO#318609,,NEXT queries carton 250484,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R553.38,R0.00,
,,,,,,,,,,,
PO#318599,,NEXT quereis carton 250440,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,"R1,556.38",R0.00,
,,,,,,,,,,,
PO#318598,,NEXT queries carton 250393,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R276.69,R0.00,
,,,,,,,,,,,
PO#318597,,NEXT queries carton 250382,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R830.07,R0.00,
,,,,,,,,,,,
PO#318596,,NEXT queries carton 250381,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R276.69,R0.00,
,,,,,,,,,,,
PO#318595,,NEXT queries carton 250638,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R691.71,R0.00,
,,,,,,,,,,,
PO#318590,,NEXT queries carton 250473,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R691.71,R0.00,
,,,,,,,,,,,
PO#318577,,NEXT queries carton ID 250410,All stock items received,Dynaman - Goods received,20 Apr 2015,22 Apr 2015,No,Next ,R345.85,R0.00,
,,,,,,,,,,,
PO#318316,,100150876(Samples),Stock items partially received,Dynaman - Goods received,20 Apr 2015,23 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#318315,,china bags,Stock items partially received,Dynaman - Goods Part Received,20 Apr 2015,22 Apr 2015,No,STYLE REPUBLIC-Pink Velvet ,"R11,111.64",R0.00,
,,,,,,,,,,,
PO#318148,,Liezel2 April2015/1,No stock items received,Cancel PO,20 Apr 2015,21 Apr 2015,No,STYLE REPUBLIC-Afrodizzy ,"R15,390.00",R0.00,
,,,,,,,,,,,
PO#317174,,100121431(Samples),No stock items received,Draft PO,17 Apr 2015,20 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#317148,,100114811(Samples),Stock items partially received,Dynaman - Goods received,17 Apr 2015,20 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#317147,,100108850(Samples),Stock items partially received,Dynaman - Goods received,17 Apr 2015,20 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#317146,,100056471(Samples),Stock items partially received,Dynaman - Goods received,17 Apr 2015,20 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#317145,,100166480(Samples),Stock items partially received,Dynaman - Goods received,17 Apr 2015,20 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#316996,,Mia Discrepancy Investigation 17/04/2015,All stock items received,Dynaman - Goods received,17 Apr 2015,23 Apr 2015,No,Spree QC QC Team,"R7,953.84",R0.00,
,,,,,,,,,,,
PO#316995,,100195258(Samples),All stock items received,Dynaman - Goods received,17 Apr 2015,20 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#316985,,OS- 23.04.15,All stock items received,Dynaman - Goods received,17 Apr 2015,22 Apr 2015,No,WAREHOUSE OVERSUPPLY WAREHOUSE OVERSUPPLY,"R15,370.92",R0.00,
,,,,,,,,,,,
PO#316855,,,-,Draft PO,17 Apr 2015,18 Apr 2015,No,Almay ,R0.00,R0.00,
,,,,,,,,,,,
PO#316522,,#shelly,Stock items partially received,Dynaman - Goods received,16 Apr 2015,21 Apr 2015,No,Style Republic-CHAPATTI ,"R21,888.00",R0.00,
,,,,,,,,,,,
PO#316521,,#callan,Stock items partially received,Dynaman - Goods received,16 Apr 2015,21 Apr 2015,No,Style Republic-CHAPATTI ,"R14,205.00",R0.00,
,,,,,,,,,,,
PO#316334,,,Stock items partially received,Dynaman - Goods Part Received,16 Apr 2015,13 May 2015,No,Dazzle ,"R3,078.00",R0.00,
,,,,,,,,,,,
PO#316319,,Structured Blouse,Stock items partially received,Dynaman - Goods received,16 Apr 2015,21 Apr 2015,No,STYLE REPUBLIC-Afrodizzy ,"R15,390.00",R0.00,
,,,,,,,,,,,
PO#316318,,classic trench coat,Stock items partially received,Dynaman - Goods Part Received,16 Apr 2015,20 Apr 2015,No,edit-afrodizzy ,"R32,011.20",R0.00,
,,,,,,,,,,,
PO#316160,,,Stock items partially received,Dynaman - Goods Part Received,16 Apr 2015,17 Apr 2015,No,C INCH-Pink Velvet ,"R5,824.48",R0.00,
,,,,,,,,,,,
PO#316070,,100189476(Samples),Stock items partially received,Dynaman - Goods received,16 Apr 2015,19 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#316069,,100192383(Sample),Stock items partially received,Dynaman - Goods received,16 Apr 2015,19 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#315864,,Khanitah1 May2015/7,All stock items received,Dynaman - Goods received,16 Apr 2015,22 Apr 2015,No,ELIGERE - Reverse Clothing ,"R12,996.00",R0.00,
,,,,,,,,,,,
PO#315863,,Khanitah1 May2015/6,Stock items partially received,Dynaman - Goods received,16 Apr 2015,28 Apr 2015,No,ELIGERE - Afrodizzy ,"R74,385.00",R0.00,
,,,,,,,,,,,
PO#315862,,Khanitah1 May2015/1,Stock items partially received,Dynaman - Goods Part Received,16 Apr 2015,06 May 2015,No,AVANTGARDE Meltrade 33 Cc / Avanglion,"R11,213.04",R0.00,
,,,,,,,,,,,
PO#315568,,,Stock items partially received,Dynaman - Goods received,15 Apr 2015,21 Apr 2015,No,Spree QC QC Team,R148.66,R0.00,
,,,,,,,,,,,
PO#315567,,100103944 (samples grethe),Stock items partially received,Dynaman - Goods received,15 Apr 2015,21 Apr 2015,No,Spree QC QC Team,"R6,703.80",R0.00,
,,,,,,,,,,,
PO#315566,,100114961 samples grethe,Stock items partially received,Dynaman - Goods received,15 Apr 2015,21 Apr 2015,No,Spree QC QC Team,"R2,293.54",R0.00,
,,,,,,,,,,,
PO#315564,,100114865 (samples),No stock items received,Draft PO,15 Apr 2015,21 Apr 2015,No,Spree QC QC Team,"R7,663.30",R0.00,
,,,,,,,,,,,
PO#315419,,100151587(samples),Stock items partially received,Dynaman - Goods received,15 Apr 2015,18 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#315418,,100151581(samples),Stock items partially received,Dynaman - Goods received,15 Apr 2015,18 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#315417,,100151570(samples),Stock items partially received,Dynaman - Goods received,15 Apr 2015,18 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#315416,,100137362 samples grethe,Stock items partially received,Dynaman - Goods received,15 Apr 2015,21 Apr 2015,No,Spree QC QC Team,"R6,521.24",R0.00,
,,,,,,,,,,,
PO#315415,,100151574(Spree),Stock items partially received,Dynaman - Goods received,15 Apr 2015,18 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#315408,,Mia Discrepancy Investigation 15/04/2015,All stock items received,Dynaman - Goods received,15 Apr 2015,21 Apr 2015,No,Spree QC QC Team,"R1,725.07",R0.00,
,,,,,,,,,,,
PO#315232,,Beauty May2015/7,All stock items received,Dynaman - Goods received,15 Apr 2015,20 Apr 2015,No,S Bacher & Co ,"R5,488.05",R0.00,
,,,,,,,,,,,
PO#315231,,Beauty May2015/6,All stock items received,Dynaman - Goods received,15 Apr 2015,20 Apr 2015,No,Patin Trading ,"R19,179.21",R0.00,
,,,,,,,,,,,
PO#315230,,Beauty May2015/5,All stock items received,Dynaman - Goods received,15 Apr 2015,04 May 2015,No,Morgan Taylor ,"R2,855.83",R0.00,
,,,,,,,,,,,
PO#315229,,Beauty May2015/4,Stock items partially received,Dynaman - Goods received,15 Apr 2015,27 Apr 2015,No,Luxury Cosmetics ,"R9,503.98",R0.00,
,,,,,,,,,,,
PO#315228,,Beauty May2015/3,Stock items partially received,Dynaman - Goods Part Received,15 Apr 2015,20 Apr 2015,No,Jeral distributors ,"R2,800.65",R0.00,
,,,,,,,,,,,
PO#315227,,Beauty May2015/2,All stock items received,Dynaman - Goods received,15 Apr 2015,22 Apr 2015,No,Icon Beauty ,"R72,631.88",R0.00,
,,,,,,,,,,,
PO#315226,,Beauty May2015/1,Stock items partially received,Dynaman - Goods received,15 Apr 2015,20 Apr 2015,No,Human Hair Traders ,"R3,627.48",R0.00,
,,,,,,,,,,,
PO#315195,,,-,Draft PO,15 Apr 2015,17 Apr 2015,No,Next ,R0.00,R0.00,
,,,,,,,,,,,
PO#315121,,100205572(Samples),All stock items received,Dynaman - Goods received,15 Apr 2015,18 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#315086,,100166470(Samples),Stock items partially received,Dynaman - Goods received,15 Apr 2015,18 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314947,,100200947(Samples),All stock items received,Dynaman - Goods received,15 Apr 2015,18 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314915,,100208759(Samples),Stock items partially received,Dynaman - Goods received,15 Apr 2015,18 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314914,,100207339(Samples),Stock items partially received,Dynaman - Goods received,15 Apr 2015,18 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314913,,100194633(Samples),Stock items partially received,Dynaman - Goods received,15 Apr 2015,18 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314912,,#apple,Stock items partially received,Dynaman - Goods received,15 Apr 2015,16 Apr 2015,No,Style Republic-CHAPATTI ,"R20,007.00",R0.00,
,,,,,,,,,,,
PO#314872,,,-,Draft PO,15 Apr 2015,17 Apr 2015,No,Next ,R0.00,R0.00,
,,,,,,,,,,,
PO#314871,,Catherine April2015/1,Stock items partially received,Dynaman - Goods Part Received,15 Apr 2015,17 Apr 2015,No,Cherry Melon ,"R16,762.12",R0.00,
,,,,,,,,,,,
PO#314565,,#teagan,Stock items partially received,Dynaman - Goods received,14 Apr 2015,15 Apr 2015,No,Style Republic-CHAPATTI ,"R20,273.76",R0.00,
,,,,,,,,,,,
PO#314431,,100192485(Samples),Stock items partially received,Dynaman - Goods received,14 Apr 2015,17 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314298,,100089859(Samples),Stock items partially received,Dynaman - Goods received,14 Apr 2015,17 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314297,,100116453(Samples),Stock items partially received,Dynaman - Goods received,14 Apr 2015,17 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314296,,100191683(Samples),Stock items partially received,Dynaman - Goods received,14 Apr 2015,17 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314295,,100205558(Samples),Stock items partially received,Dynaman - Goods received,14 Apr 2015,17 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314294,,100200105(Samples),Stock items partially received,Dynaman - Goods received,14 Apr 2015,17 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314293,,100170502(Samples),Stock items partially received,Dynaman - Goods received,14 Apr 2015,17 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314292,,100177022(Spree),Stock items partially received,Dynaman - Goods received,14 Apr 2015,17 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314291,,100200135(Samples),Stock items partially received,Dynaman - Goods received,14 Apr 2015,17 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314290,,100190754(Samples),Stock items partially received,Dynaman - Goods received,14 Apr 2015,17 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314289,,100172661(Samples),Stock items partially received,Dynaman - Goods received,14 Apr 2015,17 Apr 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#314288,,100207246(Samples),Stock items partially received,Dynaman - Goods received,14 Apr 2015,17 Apr 2015,No,Spree ,R0.00,R0.00,
